2015-10-11 23:29 CRITICAL task          Local-Torrents-TV BUG: Unhandled error in plugin include: while scanning for the next token\nfound character '\t' that cannot start any token\n  in "c:\Users\sysfs\flexget\New Config File Flexget\series-following.yml", line 47, column 1
2015-10-13 14:04 WARNING  task          Series-Premieres Aborting task (plugin: thexem)
2015-10-13 14:04 WARNING  requests.packages.urllib3.connectionpool Series-Premieres Retrying (Retry(total=0, connect=None, read=None, redirect=0)) after connection broken by 'ProtocolError('Connection aborted.', BadStatusLine("''",))': /api/4D297D8CFDE0E105/series/71256/en.xml
2015-10-13 14:07 WARNING  kat           My-Movies-1080p Search resulted in: ('Connection aborted.', BadStatusLine("''",))
2015-10-13 14:07 WARNING  kat           My-Movies-1080p Search resulted in: ('Connection aborted.', BadStatusLine("''",))
2015-10-13 14:09 WARNING  kat           My-Movies-720p  Search resulted in: ('Connection aborted.', BadStatusLine("''",))
2015-10-13 14:10 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list Daily TV.
2015-10-13 14:10 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 14:10 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 14:10 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 14:11 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list AK TV.
2015-10-13 14:11 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 14:11 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 14:11 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 14:11 WARNING  inputs        My-TV-Shows     Error during input plugin rss: Unable to download the RSS for task My-TV-Shows (https://kat.cr/usearch/verified%3A1%20category%3Atv/?rss=1): HTTPSConnectionPool(host='kat.cr', port=443): Max retries exceeded with url: /usearch/verified%3A1%20category%3Atv/?rss=1 (Caused by NewConnectionError('<requests.packages.urllib3.connection.VerifiedHTTPSConnection object at 0x068B45D0>: Failed to establish a new connection: [Errno 11004] getaddrinfo failed',))
2015-10-13 14:12 WARNING  requests.packages.urllib3.connectionpool My-TV-Shows     Retrying (Retry(total=0, connect=None, read=None, redirect=0)) after connection broken by 'NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x069A5450>: Failed to establish a new connection: [Errno 11004] getaddrinfo failed',)': /map/all?id=95441&origin=tvdb
2015-10-13 14:12 WARNING  exists_series My-TV-Shows     Directory L:\media\staging\shows\ does not exist
2015-10-13 14:12 WARNING  exists_series My-TV-Shows     Directory L:\media\staging\premieres\ does not exist
2015-10-13 14:12 WARNING  exists_series My-TV-Shows     Directory L:\media\premieres\ does not exist
2015-10-13 14:12 WARNING  exists_series My-TV-Shows     Directory L:\media\shows\ does not exist
2015-10-13 14:12 ERROR    free_space    My-TV-Shows     Less than 50000 MB of free space in L:\media\ aborting task.
2015-10-13 14:12 WARNING  task          My-TV-Shows     Aborting task (plugin: free_space)
2015-10-13 14:12 ERROR    listdir       Series-Premieres-Track Path L:\media\premieres\ could not be accessed: The specified network name is no longer available
2015-10-13 14:12 WARNING  configure_series Series-Premieres-Track Input listdir did not return anything
2015-10-13 14:12 INFO     configure_series Series-Premieres-Track Did not get any series to generate series configuration
2015-10-13 14:14 ERROR    free_space    Local-Torrents-Movies Less than 50000 MB of free space in L:\media\ aborting task.
2015-10-13 14:14 WARNING  task          Local-Torrents-Movies Aborting task (plugin: free_space)
2015-10-13 14:18 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list Daily TV.
2015-10-13 14:18 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 14:18 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 14:18 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 14:18 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list AK TV.
2015-10-13 14:18 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 14:18 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 14:18 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 14:18 WARNING  exists_series My-TV-Shows     Directory L:\media\staging\shows\ does not exist
2015-10-13 14:18 WARNING  exists_series My-TV-Shows     Directory L:\media\staging\premieres\ does not exist
2015-10-13 14:18 WARNING  exists_series My-TV-Shows     Directory L:\media\premieres\ does not exist
2015-10-13 14:18 WARNING  exists_series My-TV-Shows     Directory L:\media\shows\ does not exist
2015-10-13 14:18 ERROR    free_space    My-TV-Shows     Less than 50000 MB of free space in L:\media\ aborting task.
2015-10-13 14:18 WARNING  task          My-TV-Shows     Aborting task (plugin: free_space)
2015-10-13 14:18 ERROR    listdir       Series-Premieres-Track Path L:\media\premieres\ could not be accessed: The specified network name is no longer available
2015-10-13 14:18 WARNING  configure_series Series-Premieres-Track Input listdir did not return anything
2015-10-13 14:18 INFO     configure_series Series-Premieres-Track Did not get any series to generate series configuration
2015-10-13 14:29 ERROR    free_space    Local-Torrents-Movies Less than 50000 MB of free space in L:\media\ aborting task.
2015-10-13 14:29 WARNING  task          Local-Torrents-Movies Aborting task (plugin: free_space)
2015-10-13 14:33 CRITICAL task          My-TV-Shows     BUG: Unhandled error in plugin sequence: 'NoneType' object has no attribute 'status_code'
2015-10-13 14:33 CRITICAL manager       My-TV-Shows     An unexpected crash has occurred. Writing crash report to c:\Users\sysfs\flexget\New Config File Flexget\crash_report.2015.10.13.143325000000.log
2015-10-13 14:33 WARNING  task          My-TV-Shows     Aborting task (plugin: sequence)
2015-10-13 14:33 ERROR    listdir       Series-Premieres-Track Path L:\media\premieres\ could not be accessed: The specified network name is no longer available
2015-10-13 14:33 WARNING  configure_series Series-Premieres-Track Input listdir did not return anything
2015-10-13 14:33 INFO     configure_series Series-Premieres-Track Did not get any series to generate series configuration
2015-10-13 14:44 ERROR    free_space    Local-Torrents-Movies Less than 50000 MB of free space in L:\media\ aborting task.
2015-10-13 14:44 WARNING  task          Local-Torrents-Movies Aborting task (plugin: free_space)
2015-10-13 14:48 WARNING  configure_series My-TV-Shows     Error during input plugin trakt_list: Authentication timed out to trakt
2015-10-13 14:48 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 14:48 WARNING  configure_series My-TV-Shows     Error during input plugin trakt_list: Authentication timed out to trakt
2015-10-13 14:48 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 14:48 WARNING  inputs        My-TV-Shows     Error during input plugin rss: Unable to download the RSS for task My-TV-Shows (https://kat.cr/usearch/verified%3A1%20category%3Atv/?rss=1): HTTPSConnectionPool(host='kat.cr', port=443): Max retries exceeded with url: /usearch/verified%3A1%20category%3Atv/?rss=1 (Caused by NewConnectionError('<requests.packages.urllib3.connection.VerifiedHTTPSConnection object at 0x074A5310>: Failed to establish a new connection: [Errno 11004] getaddrinfo failed',))
2015-10-13 14:49 WARNING  exists_series My-TV-Shows     Directory L:\media\staging\shows\ does not exist
2015-10-13 14:49 WARNING  exists_series My-TV-Shows     Directory L:\media\staging\premieres\ does not exist
2015-10-13 14:49 WARNING  exists_series My-TV-Shows     Directory L:\media\premieres\ does not exist
2015-10-13 14:49 WARNING  exists_series My-TV-Shows     Directory L:\media\shows\ does not exist
2015-10-13 14:49 ERROR    free_space    My-TV-Shows     Less than 50000 MB of free space in L:\media\ aborting task.
2015-10-13 14:49 WARNING  task          My-TV-Shows     Aborting task (plugin: free_space)
2015-10-13 14:49 ERROR    listdir       Series-Premieres-Track Path L:\media\premieres\ could not be accessed: The specified network name is no longer available
2015-10-13 14:49 WARNING  configure_series Series-Premieres-Track Input listdir did not return anything
2015-10-13 14:49 INFO     configure_series Series-Premieres-Track Did not get any series to generate series configuration
2015-10-13 14:49 WARNING  inputs        Series-Premieres-Track Error during input plugin rss: Unable to download the RSS for task Series-Premieres-Track (https://kat.cr/usearch/verified%3A1%20category%3Atv/?rss=1): Requests to this site (kat.cr) have timed out recently. Waiting before trying again.
2015-10-13 14:59 ERROR    free_space    Local-Torrents-Movies Less than 50000 MB of free space in L:\media\ aborting task.
2015-10-13 14:59 WARNING  task          Local-Torrents-Movies Aborting task (plugin: free_space)
2015-10-13 14:59 WARNING  inputs        My-Movies-1080p Error during input plugin rss: Unable to download the RSS for task My-Movies-1080p (https://kat.cr/usearch/verified%3A1%20category%3Amovies/?rss=1): HTTPSConnectionPool(host='kat.cr', port=443): Max retries exceeded with url: /usearch/verified%3A1%20category%3Amovies/?rss=1 (Caused by NewConnectionError('<requests.packages.urllib3.connection.VerifiedHTTPSConnection object at 0x07547ED0>: Failed to establish a new connection: [Errno 11004] getaddrinfo failed',))
2015-10-13 14:59 WARNING  requests.packages.urllib3.connectionpool My-Movies-1080p Retrying (Retry(total=0, connect=None, read=None, redirect=0)) after connection broken by 'NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x08553510>: Failed to establish a new connection: [Errno 11004] getaddrinfo failed',)': /feed_verified?q=movies
2015-10-13 15:00 WARNING  inputs        My-Movies-1080p Error during input plugin rss: Unable to download the RSS for task My-Movies-1080p (http://torrentz.eu/feed_verified?q=movies): HTTPConnectionPool(host='torrentz.eu', port=80): Max retries exceeded with url: /feed_verified?q=movies (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x085539D0>: Failed to establish a new connection: [Errno 11004] getaddrinfo failed',))
2015-10-13 15:01 WARNING  inputs        My-Movies-720p  Error during input plugin rss: Unable to download the RSS for task My-Movies-720p (https://kat.cr/usearch/verified%3A1%20category%3Amovies/?rss=1): HTTPSConnectionPool(host='kat.cr', port=443): Max retries exceeded with url: /usearch/verified%3A1%20category%3Amovies/?rss=1 (Caused by NewConnectionError('<requests.packages.urllib3.connection.VerifiedHTTPSConnection object at 0x067ACDB0>: Failed to establish a new connection: [Errno 11004] getaddrinfo failed',))
2015-10-13 15:01 WARNING  inputs        My-Movies-720p  Error during input plugin rss: Unable to download the RSS for task My-Movies-720p (http://torrentz.eu/feed_verified?q=movies): Requests to this site (torrentz.eu) have timed out recently. Waiting before trying again.
2015-10-13 15:03 CRITICAL task          My-TV-Shows     BUG: Unhandled error in plugin sequence: 'NoneType' object has no attribute 'status_code'
2015-10-13 15:03 CRITICAL manager       My-TV-Shows     An unexpected crash has occurred. Writing crash report to c:\Users\sysfs\flexget\New Config File Flexget\crash_report.2015.10.13.150316616000.log
2015-10-13 15:03 WARNING  task          My-TV-Shows     Aborting task (plugin: sequence)
2015-10-13 15:03 ERROR    listdir       Series-Premieres-Track Path L:\media\premieres\ could not be accessed: The specified network name is no longer available
2015-10-13 15:03 WARNING  configure_series Series-Premieres-Track Input listdir did not return anything
2015-10-13 15:03 INFO     configure_series Series-Premieres-Track Did not get any series to generate series configuration
2015-10-13 15:03 WARNING  inputs        Series-Premieres-Track Error during input plugin rss: Unable to download the RSS for task Series-Premieres-Track (https://kat.cr/usearch/verified%3A1%20category%3Atv/?rss=1): HTTPSConnectionPool(host='kat.cr', port=443): Max retries exceeded with url: /usearch/verified%3A1%20category%3Atv/?rss=1 (Caused by NewConnectionError('<requests.packages.urllib3.connection.VerifiedHTTPSConnection object at 0x06E8BF90>: Failed to establish a new connection: [Errno 11004] getaddrinfo failed',))
2015-10-13 15:03 WARNING  requests.packages.urllib3.connectionpool Series-Premieres-Track Retrying (Retry(total=0, connect=None, read=None, redirect=0)) after connection broken by 'NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x085534D0>: Failed to establish a new connection: [Errno 11004] getaddrinfo failed',)': /feed_verified?q=tv
2015-10-13 15:14 ERROR    free_space    Local-Torrents-Movies Less than 50000 MB of free space in L:\media\ aborting task.
2015-10-13 15:14 WARNING  task          Local-Torrents-Movies Aborting task (plugin: free_space)
2015-10-13 15:18 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list Daily TV.
